token,pos,count
물가,NNG,12
경기,NNG,10
둔화,NNG,10
인상,NNG,10
전망,NNG,10
예상,NNG,9
수준,NNG,7
금리,NNG,7
상황,NNG,6
상승,NNG,6
관련,NNG,6
지속,NNG,6
국내,NNG,6
기준금리,NNG,5
결정,NNG,5
가격,NNG,5
여건,NNG,5
이후,NNG,5
지난,VV,5
금융시장,NNG,4
내년,NNG,4
확대,NNG,4
전기,NNG,4
정책,NNG,4
하락,NNG,4
요금,NNG,4
오름세,NNG,4
일부,NNG,4
주요국,NNG,4
흐름,NNG,4
시장,NNG,3
약화,NNG,3
성장률,NNG,3
자금,NNG,3
하회,NNG,3
판단,NNG,3
통화정책,NNG,3
완화,NNG,3
전망치,NNG,3
영향,NNG,3
상당폭,NNG,3
불확실성,NNG,3
미연준,NNG,3
수출,NNG,3
요인,NNG,3
금융통화위원회,NNG,3
국제,NNG,3
bp,SL,3
대외,NNG,3
대출,NNG,3
당분간,MAG,3
때문,NNB,3
경제,NNG,3
가스,NNG,3
변화,NNG,3
상승률,NNG,3
소비자,NNG,3
소비,NNG,3
성장세,NNG,3
회의,NNG,3
환율,NNG,3
압력,NNG,2
수요,NNG,2
소폭,MAG,2
인플레이션율,NNG,2
원대,NNG,2
안정,NNG,2
아울러,MAG,2
신용,NNG,2
여전히,MAG,2
운용,NNG,2
외환시장,NNG,2
주가,NNG,2
최종,NNG,2
회복,NNG,2
추가,NNG,2
필요,NNG,2
하향조정,NNG,2
투자,NNG,2
점검,NNG,2
제약,NNG,2
증가,NNG,2
중반,NNG,2
중국,NNG,2
장기,NNG,2
조달,NNG,2
에너지,NNG,2
오늘,MAG,2
설명,NNG,2
성장,NNG,2
석유,NNG,2
대응,NNG,2
단기,NNG,2
당초,NNG,2
금년,NNG,2
글로벌,NNG,2
거래,NNG,2
반영,NNG,2
불안,NNG,2
미국,NNG,2
부진,NNG,2
모습,NNG,2
따른,VV,2
먼저,MAG,2
금통위원,NNG,2
감소,NNG,2
그간,NNG,2
근원,NNG,2
FOMC,NNG,2
나타내,VV,2
가계,NNG,2
고려,NNG,1
가운데,NNG,1
고가,NNG,1
경우,NNG,1
경계감,NNG,1
결정배경,NNG,1
강화,NNG,1
견해,NNG,1
결과,NNG,1
상회,NNG,1
상당부분,NNG,1
상세히,MAG,1
상쇄,NNG,1
비용,NNG,1
빠르,VA,1
사태,NNG,1
상당기간,NNG,1
부합,NNG,1
불구,NNG,1
변동성,NNG,1
방역,NNG,1
별도,NNG,1
부동산,NNG,1
부문,NNG,1
부채,NNG,1
미치,VV,1
목표,NNG,1
발언,NNG,1
발표,NNG,1
대부,NNG,1
드린,VV,1
드릴,VV,1
드리,VV,1
레고랜드,NNP,1
따라,VV,1
만큼,NNB,1
리스크,NNG,1
말씀,NNG,1
면밀,NNG,1
모두,MAG,1
모두,NNG,1
다시,MAG,1
단하,NNG,1
달러화,NNG,1
대내,NNG,1
다양,NNG,1
대해,VV,1
대해서,VV,1
도달,NNG,1
대내외,NNG,1
감안,NNG,1
ABCP,SL,1
가공식품,NNG,1
PF,NNG,1
CP,NNG,1
국내외,NNG,1
공급,NNG,1
금융기관,NNG,1
금융경제,NNG,1
금융,NNG,1
그쳤,VV,1
국고채,NNG,1
구분,NNG,1
기대,NNG,1
금융안정,NNG,1
기저효과,NNG,1
기자간담회,NNG,1
기인,NNG,1
기조,NNG,1
내수,NNG,1
내용,NNG,1
농산물,NNG,1
누적,NNG,1
인플레이션,NNG,1
유지,NNG,1
이어졌,VV,1
이어지,VV,1
유로지역,NNG,1
위한,VV,1
위험,NNG,1
유가,NNG,1
위안화,NNG,1
원달러환율,NNG,1
움직임,NNG,1
위축,NNG,1
외환,NNG,1
우려,NNG,1
우선,MAG,1
움직,NNG,1
예상치,NNG,1
예정,NNG,1
오후,NNG,1
완만,NNG,1
오늘,NNG,1
시장안정화조치,NNG,1
세계,NNG,1
수도권,NNG,1
시사,NNG,1
순상환,NNG,1
속도,NNG,1
식품,NNG,1
시점,NNG,1
연말,NNG,1
약세,NNG,1
일반,NNG,1
중심,NNG,1
주택,NNG,1
주택가격,NNG,1
주택시장,NNG,1
정책금리,NNG,1
조사국장,NNP,1
조절,NNG,1
종합,NNG,1
적절,NNG,1
재개,NNG,1
자세,NNG,1
일치,NNG,1
전환,NNG,1
점차,MAG,1
정도,NNG,1
정부,NNG,1
품목,NNG,1
폭등,NNG,1
특히,MAG,1
커졌,VA,1
타내,VV,1
지방,NNG,1
치였,VV,1
침체,NNG,1
지표,NNG,1
해지,NNG,1
함께,MAG,1
한국은행,NNG,1
행과,NNG,1
향후,MAG,1
회복세,NNG,1
회피심리,NNG,1
