token,pos,count
예상,NNG,16
물가,NNG,14
성장,NNG,11
흐름,NNG,11
인하,NNG,10
둔화,NNG,10
영향,NNG,9
가계,NNG,9
전망,NNG,8
환율,NNG,8
금리,NNG,7
기준금리,NNG,7
상승률,NNG,7
경제,NNG,7
지난,VV,7
지속,NNG,6
여건,NNG,6
부채,NNG,6
정책,NNG,6
수출,NNG,6
이후,NNG,6
압력,NNG,6
상황,NNG,6
판단,NNG,5
대출,NNG,5
상승,NNG,5
결정,NNG,5
경기,NNG,5
완화,NNG,5
확대,NNG,5
하방,NNG,5
변동성,NNG,4
금융통화위원회,NNG,4
당초,NNG,4
말씀,NNG,4
대내외,NNG,4
따라,VV,4
내수,NNG,4
불확실성,NNG,4
완만,NNG,4
국내,NNG,4
하회,NNG,4
반영,NNG,4
드리,VV,4
추가,NNG,3
경로,NNG,3
금년,NNG,3
국제,NNG,3
경쟁,NNG,3
나타낼,VV,3
미국,NNG,3
요인,NNG,3
점검,NNG,3
내년,NNG,3
먼저,MAG,3
때문,NNB,3
보이,VV,3
이어질,VV,3
외환시장,NNG,3
유가,NNG,3
인플레이션,NNG,3
달러화,NNG,3
전망치,NNG,3
주력업종,NNG,3
적절,NNG,3
모두,MAG,3
거시,NNG,3
건전성,NNG,3
회복세,NNG,3
부진,NNG,3
성장세,NNG,3
대해,VV,3
오늘,MAG,3
결정배경,NNG,3
하락,NNG,3
심화,NNG,3
상당폭,NNG,3
가운데,NNG,3
강세,NNG,3
정부,NNG,3
증가세,NNG,3
약화,NNG,3
안정세,NNG,3
향후,MAG,3
증대,NNG,2
관련,NNG,2
금융,NNG,2
관리,NNG,2
국내외,NNG,2
금융안정,NNG,2
주택,NNG,2
당분간,MAG,2
주요,NNG,2
IT,SL,2
가능성,NNG,2
주요국,NNG,2
조정,NNG,2
장기,NNG,2
강화,NNG,2
회복,NNG,2
중심,NNG,2
따른,VV,2
대응,NNG,2
대한,VV,2
나타내,VV,2
늘어나,VV,2
논의,NNG,2
위원,NNG,2
기대,NNG,2
신정부,NNG,2
일부,NNG,2
작용,NNG,2
유지,NNG,2
유의,NNG,2
바람직,NNG,2
움직임,NNG,2
리스크,NNG,2
소수의견,NNG,2
살펴보,VV,2
상방,NNG,2
소비,NNG,2
상충관계,NNG,2
소폭,MAG,2
대해서,VV,2
아울러,MAG,2
필요,NNG,2
국채,NNG,2
근원,NNG,2
변화,NNG,2
통화정책,NNG,2
함께,MAG,2
수도권,NNG,2
소비자,NNG,2
이러,NNG,1
이번,NNG,1
이어졌,VV,1
이어지,VV,1
인플레이션율,NNG,1
입수,NNG,1
자세히,MAG,1
작동,NNG,1
금융중개지원대출,NNG,1
금통위원,NNG,1
기록,NNG,1
기업,NNG,1
기자간담회,NNG,1
기조,NNG,1
기타,NNG,1
나온,VV,1
내국인,NNG,1
다르,VA,1
다시,MAG,1
다양,NNG,1
다음,NNG,1
단기,NNG,1
당선,NNG,1
대내,NNG,1
대선,NNG,1
대외,NNG,1
장단점,NNG,1
장용,NNG,1
전이,NNG,1
점차,MAG,1
정적,NNG,1
정책금리,NNG,1
결과,NNG,1
경상,NNG,1
경우,NNG,1
경제정책,NNG,1
고려,NNG,1
고민,NNG,1
공공요금,NNG,1
공급,NNG,1
교역,NNG,1
국고채,NNG,1
국과,NNG,1
규모,NNG,1
규제,NNG,1
금융시장,NNG,1
지원,NNG,1
지표,NNG,1
차별화,NNG,1
추세,NNG,1
추이,NNG,1
축소,NNG,1
출범,NNG,1
취약,NNG,1
커진,VA,1
통방,NNG,1
통상,NNG,1
통해,VV,1
통화정책운용방향,NNG,1
투자,NNG,1
트럼프,NNG,1
하락세,NNG,1
한국은행,NNG,1
한미,NNG,1
해외,NNG,1
향방,NNG,1
거래량,NNG,1
반면,NNG,1
반해,VV,1
발언,NNG,1
방향,NNG,1
변수,NNG,1
보입니다,VV,1
보호무역주의,NNG,1
부동산,NNG,1
부문,NNG,1
부양책,NNG,1
부합,NNG,1
불구,NNG,1
상당히,MAG,1
상쇄,NNG,1
석유,NNG,1
설명,NNG,1
성장률,NNG,1
세계,NNG,1
속도,NNG,1
수요,NNG,1
수준,NNG,1
수지,NNG,1
순매도,NNG,1
시장안정화조치,NNG,1
실적,NNG,1
안정,NNG,1
양호,NNG,1
어려운,VA,1
어려움,VV,1
여타,NNG,1
오늘,NNG,1
대체로,MAG,1
대통령,NNG,1
더딜,VA,1
도크,NNG,1
동결,NNG,1
드린,VV,1
드립니다,VV,1
디스인플레이션,NNG,1
마지막,NNG,1
마찰,NNG,1
만큼,NNB,1
면밀히,MAG,1
무역,NNG,1
문제,NNG,1
미치,VV,1
외국인,NNG,1
우선,MAG,1
원달러환율,NNG,1
원활,NNG,1
월과,NNG,1
위해,VV,1
유로지역,NNG,1
유상대,NNP,1
의견,NNG,1
이견,NNG,1
제약요인,NNG,1
제외,NNG,1
제조업,NNG,1
주가,NNG,1
주식,NNG,1
주택가격,NNG,1
주택매매가격,NNG,1
주택시장,NNG,1
중국,NNG,1
중소기업,NNG,1
증가,NNG,1
증가율,NNG,1
현재,NNG,1
강달러,NNG,1
환경,NNG,1
환경변화,NNG,1
감소,NNG,1
감세,NNG,1
각각,MAG,1
효과,NNG,1
가격,NNG,1
흑자폭,NNG,1
