token,pos,count
상승률,NNG,14
물가,NNG,13
인하,NNG,10
기준금리,NNG,8
정책,NNG,8
영향,NNG,8
금리,NNG,8
경기,NNG,7
둔화,NNG,6
여건,NNG,6
흐름,NNG,6
전망,NNG,6
불확실성,NNG,5
금융안정,NNG,5
국내,NNG,5
가계,NNG,5
측면,NNG,5
내수,NNG,4
강화,NNG,4
부채,NNG,4
대해,VV,4
기대,NNG,4
완화,NNG,4
예상,NNG,4
점차,MAG,4
소비자,NNG,4
성장,NNG,4
속도,NNG,4
지난,VV,4
보이,VV,3
관련,NNG,3
근원,NNG,3
회복,NNG,3
필요,NNG,3
안정세,NNG,3
수출,NNG,3
오늘,MAG,3
시작,NNG,3
지속,NNG,3
하락,NNG,3
성장세,NNG,3
드리,VV,3
따라,VV,3
말씀,NNG,3
미연준,NNG,3
기조,NNG,3
금융통화위원회,NNG,3
긴축,NNG,3
다소,MAG,3
대한,VV,3
리스크,NNG,3
경제,NNG,3
결정,NNG,3
내년,NNG,2
먼저,MAG,2
나타내,VV,2
성장률,NNG,2
안정,NNG,2
상충관계,NNG,2
소비,NNG,2
수준,NNG,2
완만,NNG,2
유의,NNG,2
외환시장,NNG,2
변화,NNG,2
살펴보,VV,2
조치,NNG,2
상황,NNG,2
조정,NNG,2
정도,NNG,2
전환,NNG,2
정부,NNG,2
증가세,NNG,2
증가,NNG,2
중동,NNP,2
지역리스크,NNG,2
중국,NNG,2
확대,NNG,2
판단,NNG,2
효과,NNG,2
추가,NNG,2
통화,NNG,2
축소,NNG,2
점검,NNG,2
전망치,NNG,2
주요국,NNG,2
적절,NNG,2
장기,NNG,2
뚜렷,NNG,2
만큼,NNB,2
국제,NNG,2
국내외,NNG,2
나타나,VV,2
IT,SL,2
대내외,NNG,2
대출,NNG,2
거시,NNG,2
결정배경,NNG,2
부합,NNG,2
부진,NNG,2
반등,NNG,2
반면,NNG,2
모두,MAG,2
미국,NNG,2
가운데,NNG,2
bp,SL,2
내년도,NNG,1
나타낼,VV,1
금융중개지원대출,NNG,1
금융시장,NNG,1
과거,NNG,1
공공요금,NNG,1
국고채,NNG,1
고용,NNG,1
기자간담회,NNG,1
기준,NNG,1
경로,NNG,1
거래,NNG,1
고성장,NNG,1
고민,NNG,1
사이,NNG,1
비해,VV,1
불구,NNG,1
부담,NNG,1
부동산,NNG,1
부문,NNG,1
부양,NNG,1
부양책,NNG,1
보입니다,VV,1
모도,NNG,1
바람직,NNG,1
발언,NNG,1
밝혔,VV,1
배경,NNG,1
변동,NNG,1
변수,NNG,1
모습,NNG,1
목표,NNG,1
미치,VV,1
대체,NNG,1
단기,NNG,1
달러화,NNG,1
달러화지수,NNG,1
당분간,MAG,1
따른,VV,1
등락,NNG,1
드립니다,VV,1
드린,VV,1
더딜,VA,1
때문,NNB,1
마지막,NNG,1
면밀히,MAG,1
다음,NNG,1
다시,MAG,1
내외,NNG,1
더딘,VA,1
대내,NNG,1
대외,NNG,1
고려,NNG,1
계속,MAG,1
개선,NNG,1
거래량,NNG,1
가격,NNG,1
감소,NNG,1
trade,SL,1
off,SL,1
건전,NNG,1
건전성,NNG,1
금융,NNG,1
금년,NNG,1
글로벌,NNG,1
균형,NNG,1
국채,NNG,1
규모,NNG,1
어려움,VV,1
수요,NNG,1
수도권,NNG,1
소폭,MAG,1
성정,NNG,1
세계,NNG,1
설명,NNG,1
상당폭,NNG,1
시행,NNG,1
석유,NNG,1
일시,MAG,1
인플레이션율,NNG,1
인플레이션,NNG,1
이후,NNG,1
이어지,VV,1
이어짐,VV,1
이어졌,VV,1
이러,NNG,1
유가,NNG,1
의견,NNG,1
유지,NNG,1
유로지역,NNG,1
위해,VV,1
유럽중앙은행,NNG,1
원대,NNG,1
위원,NNG,1
연간,NNG,1
여전히,MAG,1
원달러환율,NNG,1
움직임,NNG,1
우선,MAG,1
요인,NNG,1
외환,NNG,1
오늘,NNG,1
아울러,MAG,1
실질,NNG,1
신중,NNG,1
아직,MAG,1
압력,NNG,1
양상,NNG,1
양호,NNG,1
전환기,NNG,1
지방,NNG,1
증대,NNG,1
중소기업,NNG,1
주택,NNG,1
주택시장,NNG,1
주택가격,NNG,1
중립,NNG,1
중반,NNG,1
전개,NNG,1
장용,NNG,1
자세히,MAG,1
추세,NNG,1
찾아볼,VV,1
지정학,NNG,1
지연,NNG,1
지원,NNG,1
통화정책,NNG,1
통해,VV,1
커진,VA,1
커졌,VV,1
취약,NNG,1
침체,NNG,1
초중,NNG,1
통화정책운용방향,NNG,1
현재,NNG,1
향후,MAG,1
한국은행,NNG,1
하회,NNG,1
환율,NNG,1
호조,NNG,1
회복세,NNG,1
힘입,VV,1
